Power Units_Bus Number,MW_7044,MVAr_7044,MW_7210,MVAr_7210,MW_7263,MVAr_7263,MW_7297,MVAr_7297,MW_7555,MVAr_7555,MW_7573,MVAr_7573,MW_7780,MVAr_7780,MW_7921,MVAr_7921,MW_11005,MVAr_11005,MW_891100,MVAr_891100,MW_893502,MVAr_893502
2024-11-23 16:00:00,8.00,2.63,4.07,1.34,6.37,2.09,5.16,1.70,5.02,0.36,6.50,-0.21,4.46,1.46,11.93,3.92,0.50,0.00,58.05,-13.76,57.26,0.00
2024-11-23 16:30:00,8.43,2.77,4.15,1.36,6.31,2.07,5.30,1.74,5.29,0.36,6.69,-0.17,4.56,1.50,11.82,3.88,0.58,0.00,59.25,-13.72,58.43,0.00
2024-11-23 17:00:00,8.57,2.82,4.28,1.41,6.29,2.07,5.47,1.80,5.38,0.36,6.74,-0.20,4.64,1.52,11.78,3.87,0.66,0.00,60.08,-13.66,59.28,0.00
2024-11-23 17:30:00,8.87,2.92,4.44,1.46,6.19,2.03,5.72,1.88,5.65,0.38,6.86,-0.17,5.01,1.65,11.80,3.88,0.70,0.00,61.74,-12.97,60.88,0.00
2024-11-23 18:00:00,9.11,2.99,4.36,1.43,6.11,2.01,5.86,1.93,5.76,0.38,6.91,-0.17,4.98,1.64,11.75,3.86,0.70,0.00,62.04,-13.04,61.18,0.00
2024-11-23 18:30:00,9.44,3.10,4.23,1.39,6.00,1.97,5.80,1.91,5.81,0.60,6.98,-0.13,4.84,1.59,11.56,3.80,0.62,0.00,61.86,-12.85,60.99,0.00
2024-11-23 19:00:00,9.31,3.06,4.16,1.37,5.87,1.93,5.67,1.86,5.78,0.64,6.86,-0.13,4.80,1.58,11.30,3.72,0.62,0.00,60.76,-13.36,59.90,0.00
2024-11-23 19:30:00,8.86,2.91,4.09,1.35,5.75,1.89,5.44,1.79,5.57,0.52,6.78,-0.24,4.58,1.50,10.88,3.58,0.62,0.00,58.61,-14.52,57.78,0.00
2024-11-23 20:00:00,8.24,2.71,3.71,1.22,5.61,1.84,5.06,1.66,5.17,0.44,6.52,-0.38,4.38,1.44,10.50,3.45,0.57,0.00,55.77,-15.30,54.98,0.00
2024-11-23 20:30:00,7.89,2.60,3.58,1.18,5.38,1.77,4.79,1.57,4.87,0.57,6.23,-0.37,4.16,1.37,9.91,3.26,0.51,0.00,52.93,-16.34,52.18,0.00
2024-11-23 21:00:00,7.63,2.51,3.46,1.14,5.34,1.76,4.57,1.50,4.57,0.57,5.98,-0.40,4.14,1.36,9.61,3.16,0.51,0.00,51.03,-16.71,50.31,0.00
2024-11-23 21:30:00,7.20,2.37,3.24,1.07,5.14,1.69,4.32,1.42,4.36,0.70,5.66,-0.40,3.84,1.26,9.24,3.04,0.50,0.00,48.16,-17.65,47.47,0.00
2024-11-23 22:00:00,6.74,2.22,3.06,1.00,4.89,1.61,4.08,1.34,4.18,0.64,5.41,-0.40,3.64,1.20,8.79,2.89,0.44,0.00,45.78,-18.09,45.13,0.05
2024-11-23 22:30:00,6.40,2.10,3.14,1.03,4.54,1.49,3.90,1.28,4.00,0.59,4.99,-0.43,3.41,1.12,8.40,2.76,0.42,0.00,43.28,-18.78,42.65,0.08
2024-11-23 23:00:00,6.12,2.01,3.01,0.99,4.24,1.39,3.70,1.22,3.79,0.61,4.69,-0.44,3.29,1.08,7.99,2.63,0.42,0.00,41.20,-18.91,40.62,0.00
2024-11-23 23:30:00,6.06,1.99,2.80,0.92,3.94,1.30,3.45,1.13,3.59,0.63,4.61,-0.46,3.00,0.99,7.52,2.47,0.42,0.00,39.16,-18.92,38.59,0.00
2024-11-24 00:00:00,5.71,1.88,2.92,0.96,3.86,1.27,3.41,1.12,3.44,0.63,4.47,-0.46,2.85,0.94,7.24,2.38,0.42,0.00,37.80,-19.28,37.26,0.00
2024-11-24 00:30:00,6.19,2.04,3.30,1.08,3.97,1.30,3.92,1.29,3.61,0.60,5.54,-0.44,3.05,1.00,7.45,2.45,0.42,0.00,41.19,-18.64,40.64,0.00
2024-11-24 01:00:00,6.51,2.14,3.30,1.08,4.03,1.32,4.08,1.34,3.55,0.58,5.90,-0.45,3.12,1.02,7.45,2.45,0.00,0.00,42.35,-18.64,41.77,0.00
2024-11-24 01:30:00,6.32,2.08,3.09,1.02,4.02,1.32,4.02,1.32,3.40,0.60,5.82,-0.47,3.09,1.02,7.27,2.39,0.20,-0.30,41.29,-19.25,40.70,0.00
2024-11-24 02:00:00,6.03,1.98,3.14,1.03,3.75,1.23,3.82,1.26,3.23,0.44,5.50,-0.47,3.03,1.00,7.03,2.31,0.00,0.00,39.56,-19.31,38.98,0.00
2024-11-24 02:30:00,5.72,1.88,3.10,1.02,3.67,1.21,3.69,1.21,3.03,0.48,5.47,-0.47,2.90,0.95,6.88,2.26,0.00,0.00,38.26,-19.76,37.71,0.00
2024-11-24 03:00:00,5.80,1.90,2.92,0.96,3.59,1.18,3.50,1.15,2.91,0.49,5.33,-0.43,2.79,0.92,6.73,2.21,0.00,0.00,37.36,-19.77,36.82,0.00
2024-11-24 03:30:00,5.52,1.81,2.87,0.94,3.51,1.15,3.39,1.12,2.69,0.54,5.15,-0.41,2.61,0.86,6.58,2.16,0.00,0.00,35.87,-20.21,35.34,0.00
2024-11-24 04:00:00,5.40,1.77,2.76,0.91,3.42,1.12,3.25,1.07,2.53,0.54,4.83,-0.43,2.50,0.82,6.42,2.11,0.00,0.00,34.60,-20.39,34.10,0.00
2024-11-24 04:30:00,5.22,1.72,2.33,0.76,3.30,1.08,3.27,1.07,2.44,0.54,4.59,-0.49,2.31,0.76,6.20,2.04,0.00,0.00,33.51,-20.52,33.00,0.00
2024-11-24 05:00:00,4.95,1.63,2.50,0.82,3.25,1.07,3.18,1.05,2.38,0.54,4.37,-0.46,2.30,0.76,6.09,2.00,0.00,0.00,32.38,-20.80,31.90,0.00
2024-11-24 05:30:00,4.84,1.59,2.59,0.85,3.29,1.08,3.10,1.02,2.38,0.54,4.30,-0.34,2.42,0.80,6.16,2.02,0.00,0.00,32.20,-20.52,31.74,0.00
2024-11-24 06:00:00,4.79,1.57,2.61,0.86,3.32,1.09,3.01,0.99,2.46,0.48,4.16,-0.34,2.37,0.78,6.22,2.04,0.00,0.00,32.17,-20.54,31.71,0.00
2024-11-24 06:30:00,5.24,1.72,2.38,0.78,3.40,1.12,3.14,1.03,2.68,0.55,4.20,-0.44,2.53,0.83,6.52,2.14,0.00,0.00,33.95,-19.76,33.47,0.00
2024-11-24 07:00:00,5.38,1.77,2.54,0.83,3.50,1.15,3.19,1.05,2.79,0.59,4.24,-0.47,2.61,0.86,6.72,2.21,0.00,0.00,34.86,-19.54,34.38,0.00
2024-11-24 07:30:00,5.70,1.87,2.68,0.88,3.84,1.26,3.37,1.11,2.90,0.56,4.37,-0.33,2.83,0.93,7.02,2.31,0.00,0.00,36.92,-19.43,36.41,0.00
2024-11-24 08:00:00,5.85,1.92,2.78,0.92,4.00,1.32,3.63,1.19,3.03,0.64,4.35,-0.26,2.92,0.96,7.16,2.35,0.00,0.00,37.99,-19.21,37.46,0.00
2024-11-24 08:30:00,6.26,2.06,3.02,0.99,4.29,1.41,4.04,1.33,3.32,0.64,4.56,-0.26,3.10,1.02,7.72,2.54,0.41,0.00,40.82,-18.50,40.27,0.00
2024-11-24 09:00:00,6.70,2.20,3.44,1.13,4.40,1.45,4.16,1.37,3.62,0.64,4.65,-0.26,3.35,1.10,8.24,2.71,0.41,0.00,43.40,-17.46,42.81,0.00
2024-11-24 09:30:00,6.55,2.15,3.58,1.18,4.67,1.54,4.36,1.43,3.85,0.64,4.94,-0.24,3.59,1.18,8.75,2.88,0.46,0.00,45.35,-17.21,44.72,0.00
2024-11-24 10:00:00,6.74,2.21,3.64,1.20,4.82,1.58,4.57,1.50,4.04,0.60,5.15,-0.23,3.80,1.25,9.07,2.98,0.51,0.00,46.98,-16.73,46.34,0.00
2024-11-24 10:30:00,7.09,2.33,3.67,1.21,5.00,1.64,4.58,1.50,4.31,0.51,5.52,-0.17,3.99,1.31,9.63,3.17,0.51,0.00,49.50,-15.71,48.84,0.00
2024-11-24 11:00:00,7.39,2.43,3.66,1.20,5.23,1.72,4.76,1.56,4.37,0.59,5.58,-0.17,4.09,1.35,10.09,3.32,0.56,-0.18,50.94,-15.17,50.23,0.00
2024-11-24 11:30:00,7.66,2.52,3.71,1.22,5.46,1.80,4.79,1.57,4.63,0.59,5.81,-0.16,4.25,1.40,10.53,3.46,0.52,-0.16,52.79,-14.51,52.06,0.00
2024-11-24 12:00:00,7.51,2.47,3.83,1.26,5.50,1.81,5.07,1.67,4.80,0.59,5.91,-0.20,4.38,1.44,10.60,3.49,0.54,-0.16,53.91,-14.43,53.16,0.00
2024-11-24 12:30:00,7.73,2.54,3.82,1.26,5.58,1.83,5.19,1.70,5.10,0.59,6.03,-0.24,4.64,1.53,10.75,3.53,0.56,-0.16,55.33,-13.90,54.57,0.00
2024-11-24 13:00:00,8.03,2.64,4.00,1.32,5.64,1.85,5.18,1.70,5.26,0.52,6.18,-0.21,4.81,1.58,10.88,3.58,0.58,-0.18,56.58,-13.62,55.78,0.00
2024-11-24 13:30:00,7.97,2.62,3.86,1.27,5.65,1.86,5.22,1.72,5.05,0.58,6.13,-0.15,4.64,1.53,10.87,3.57,0.58,-0.18,56.12,-13.71,55.33,0.00
2024-11-24 14:00:00,8.06,2.65,3.77,1.24,5.62,1.85,5.18,1.70,4.97,0.58,6.08,-0.18,4.66,1.53,10.82,3.56,0.60,-0.18,55.86,-13.99,55.07,0.00
2024-11-24 14:30:00,7.83,2.57,3.73,1.23,5.59,1.84,5.17,1.70,4.97,0.58,5.99,-0.17,4.74,1.56,10.77,3.54,0.62,-0.18,55.33,-14.14,54.55,0.00
2024-11-24 15:00:00,7.71,2.54,3.79,1.25,5.59,1.84,5.06,1.66,5.01,0.58,6.03,-0.19,4.69,1.54,10.79,3.55,0.62,-0.18,55.07,-14.25,54.29,0.00
2024-11-24 15:30:00,7.77,2.55,3.82,1.26,5.52,1.81,5.16,1.70,5.05,0.58,6.05,-0.19,4.69,1.54,10.61,3.49,0.64,-0.18,55.02,-14.43,54.25,0.00
2024-11-24 16:00:00,7.57,2.49,3.87,1.27,5.47,1.80,5.18,1.70,5.17,0.58,5.97,-0.17,4.57,1.50,10.54,3.46,0.66,-0.18,54.73,-14.58,53.97,0.00
2024-11-24 16:30:00,8.00,2.63,4.05,1.33,5.50,1.81,5.45,1.79,5.51,0.58,6.08,-0.15,4.89,1.61,10.55,3.47,0.76,-0.18,56.70,-14.30,55.92,0.00
2024-11-24 17:00:00,8.74,2.87,4.26,1.40,5.54,1.82,5.79,1.90,5.91,0.58,6.38,-0.17,5.10,1.68,10.44,3.43,0.82,-0.18,59.05,-14.08,58.24,0.00
2024-11-24 17:30:00,9.07,2.98,4.41,1.45,5.41,1.78,6.04,1.99,6.13,0.59,6.54,-0.13,5.24,1.72,10.41,3.42,0.84,0.00,60.31,-13.71,59.46,0.00
2024-11-24 18:00:00,9.30,3.06,4.40,1.45,5.35,1.76,6.06,1.99,6.43,0.28,6.50,-0.18,5.24,1.72,10.30,3.38,0.79,-0.18,60.82,-13.51,59.96,0.00
2024-11-24 18:30:00,9.61,3.16,4.47,1.47,5.28,1.74,6.01,1.98,6.38,0.24,6.63,-0.21,5.10,1.68,10.04,3.30,0.76,-0.15,60.61,-13.72,59.75,0.00
2024-11-24 19:00:00,9.34,3.07,4.13,1.36,5.12,1.68,5.78,1.90,6.21,0.26,6.38,-0.38,5.04,1.66,9.85,3.24,0.74,-0.15,58.95,-13.71,58.11,0.00
2024-11-24 19:30:00,8.81,2.90,4.03,1.32,5.12,1.68,5.48,1.80,5.94,0.30,6.32,-0.39,4.90,1.61,9.84,3.24,0.72,-0.20,57.22,-14.56,56.40,0.00
2024-11-24 20:00:00,8.10,2.66,3.78,1.24,5.12,1.68,5.22,1.71,5.67,0.43,6.05,-0.39,4.56,1.50,9.44,3.10,0.64,-0.20,54.50,-15.82,53.71,0.00
2024-11-24 20:30:00,7.72,2.54,3.64,1.20,5.05,1.66,5.14,1.69,5.39,0.51,5.85,-0.39,4.37,1.44,9.10,2.99,0.60,-0.20,52.40,-16.38,51.66,0.00
2024-11-24 21:00:00,7.58,2.49,3.47,1.14,4.89,1.61,4.79,1.57,4.99,0.58,5.61,-0.39,4.25,1.40,8.81,2.90,0.58,-0.20,50.24,-17.04,49.52,0.00
2024-11-24 21:30:00,7.14,2.35,3.24,1.07,4.68,1.54,4.46,1.47,4.63,0.61,5.30,-0.39,3.93,1.29,8.46,2.78,0.55,-0.20,47.32,-18.04,46.63,0.00
2024-11-24 22:00:00,6.70,2.20,2.96,0.97,4.46,1.47,4.22,1.39,4.20,0.70,4.96,-0.39,3.60,1.18,8.05,2.64,0.49,0.00,44.32,-19.05,43.68,0.00
2024-11-24 22:30:00,6.39,2.10,2.94,0.96,4.24,1.40,3.90,1.28,3.90,0.70,4.64,-0.48,3.42,1.12,7.66,2.52,0.41,0.00,41.94,-19.66,41.34,0.00
2024-11-24 23:00:00,6.05,1.99,2.92,0.96,4.01,1.32,3.61,1.19,3.68,0.66,4.39,-0.50,3.25,1.07,7.23,2.38,0.41,0.00,39.34,-19.95,38.76,0.00
2024-11-24 23:30:00,5.88,1.93,2.57,0.85,3.76,1.24,3.39,1.12,3.35,0.66,4.21,-0.50,3.09,1.02,6.77,2.23,0.41,0.00,37.04,-20.11,36.50,0.00
2024-11-25 00:00:00,5.45,1.79,2.31,0.76,3.65,1.20,3.32,1.09,3.13,0.66,4.03,-0.50,2.95,0.97,6.56,2.16,0.41,0.00,35.41,-20.61,34.90,0.00
2024-11-25 00:30:00,5.92,1.94,2.78,0.92,3.80,1.25,3.74,1.23,3.24,0.70,5.02,-0.46,3.08,1.01,6.81,2.24,0.41,0.00,38.50,-20.22,37.99,0.00
2024-11-25 01:00:00,6.24,2.05,2.82,0.93,3.82,1.26,3.94,1.30,3.30,0.67,5.42,-0.45,3.08,1.01,6.84,2.25,0.00,0.00,39.73,-19.72,39.16,0.00
2024-11-25 01:30:00,6.13,2.01,2.74,0.90,3.76,1.24,4.02,1.32,3.17,0.67,5.36,-0.45,2.87,0.94,6.73,2.21,0.41,0.00,38.94,-19.81,38.39,0.00
2024-11-25 02:00:00,5.98,1.97,2.60,0.86,3.68,1.21,3.90,1.28,2.91,0.67,5.21,-0.45,2.71,0.89,6.58,2.16,0.00,0.00,37.57,-20.09,37.02,0.00
2024-11-25 02:30:00,5.79,1.90,2.56,0.84,3.59,1.18,3.72,1.22,2.85,0.67,5.15,-0.45,2.62,0.86,6.43,2.11,0.00,0.00,36.63,-20.56,36.11,0.00
2024-11-25 03:00:00,5.73,1.88,2.45,0.81,3.59,1.18,3.65,1.20,2.75,0.67,5.09,-0.45,2.59,0.85,6.41,2.11,0.00,0.00,36.07,-20.47,35.55,0.00
2024-11-25 03:30:00,5.42,1.78,2.38,0.78,3.51,1.16,3.47,1.14,2.71,0.66,4.83,-0.45,2.56,0.84,6.26,2.06,0.00,0.00,34.77,-20.71,34.26,0.00
2024-11-25 04:00:00,5.43,1.79,2.23,0.73,3.44,1.13,3.42,1.12,2.68,0.59,4.53,-0.45,2.56,0.84,6.14,2.02,0.00,0.00,33.93,-20.75,33.43,0.00
2024-11-25 04:30:00,5.04,1.66,2.18,0.72,3.43,1.13,3.42,1.12,2.37,0.70,4.28,-0.47,2.56,0.84,6.13,2.01,0.00,0.00,32.76,-21.19,32.27,0.00
2024-11-25 05:00:00,4.72,1.55,2.12,0.70,3.44,1.13,3.36,1.10,2.33,0.70,4.09,-0.47,2.56,0.84,6.12,2.01,0.00,0.00,31.95,-21.31,31.50,0.00
2024-11-25 05:30:00,5.13,1.69,2.11,0.69,3.51,1.15,3.26,1.07,2.40,0.70,4.13,-0.45,2.59,0.85,6.24,2.05,0.00,0.00,32.84,-21.25,32.37,0.00
2024-11-25 06:00:00,4.98,1.64,2.18,0.72,3.61,1.18,3.50,1.15,2.47,0.70,4.08,-0.50,2.72,0.89,6.43,2.11,0.00,0.00,33.64,-20.89,33.18,0.00
2024-11-25 06:30:00,5.55,1.82,2.41,0.79,3.85,1.26,4.01,1.32,2.90,0.66,4.25,-0.50,2.99,0.98,7.15,2.35,0.41,0.00,37.65,-19.60,37.14,0.00
2024-11-25 07:00:00,6.19,2.04,2.95,0.97,4.08,1.34,4.56,1.50,3.28,0.63,4.63,-0.44,3.27,1.07,7.65,2.52,0.41,0.00,41.51,-18.68,40.98,0.00
2024-11-25 07:30:00,6.83,2.24,3.23,1.06,4.38,1.44,5.04,1.66,3.66,0.53,5.08,-0.35,3.73,1.23,8.32,2.74,0.41,0.00,45.85,-17.44,45.25,0.00
2024-11-25 08:00:00,6.93,2.28,3.34,1.10,4.69,1.54,5.17,1.70,3.90,0.64,5.20,-0.31,3.96,1.30,9.04,2.97,0.44,0.00,48.10,-16.79,47.45,0.00
2024-11-25 08:30:00,6.90,2.27,3.70,1.22,5.00,1.64,5.17,1.70,4.06,0.58,5.42,-0.39,4.16,1.37,9.66,3.18,0.48,0.00,50.09,-15.93,49.41,0.00
2024-11-25 09:00:00,6.94,2.28,3.74,1.23,5.26,1.73,5.08,1.67,4.38,0.46,5.61,-0.39,4.41,1.45,10.17,3.34,0.44,0.00,51.94,-15.05,51.23,0.00
2024-11-25 09:30:00,7.05,2.32,3.74,1.23,5.70,1.87,5.22,1.72,4.38,0.42,5.80,-0.37,4.47,1.47,10.96,3.60,0.44,0.00,53.81,-14.55,53.09,0.00
2024-11-25 10:00:00,6.79,2.23,3.50,1.15,5.99,1.97,5.15,1.69,4.44,0.37,5.78,-0.31,4.46,1.46,11.05,3.63,0.44,0.00,53.84,-15.01,53.08,0.04
2024-11-25 10:30:00,6.47,2.13,3.79,1.25,6.00,1.97,4.83,1.59,4.29,0.45,5.63,-0.39,4.30,1.41,11.22,3.69,0.44,0.00,53.12,-15.29,52.37,0.00
2024-11-25 11:00:00,6.23,2.05,3.73,1.23,5.99,1.97,4.81,1.58,4.23,0.45,5.64,-0.33,4.30,1.41,11.23,3.69,0.44,0.00,52.89,-15.03,52.18,0.00
2024-11-25 11:30:00,6.58,2.16,3.84,1.26,6.17,2.03,5.09,1.67,4.36,0.45,5.88,-0.33,4.44,1.46,11.55,3.80,0.44,0.00,55.03,-14.58,54.27,0.00
2024-11-25 12:00:00,6.13,2.01,3.62,1.19,6.20,2.04,4.89,1.61,4.24,0.46,5.90,-0.30,4.28,1.41,11.61,3.82,0.44,0.00,53.78,-14.88,53.04,0.00
2024-11-25 12:30:00,6.03,1.98,3.67,1.21,6.22,2.04,4.92,1.62,4.37,0.39,5.90,-0.32,4.32,1.42,11.67,3.84,0.44,0.00,54.02,-14.68,53.28,0.00
2024-11-25 13:00:00,6.33,2.08,3.52,1.16,6.12,2.01,4.92,1.62,4.23,0.26,5.90,-0.28,4.32,1.42,11.81,3.88,0.44,0.00,54.41,-14.45,53.66,0.00
2024-11-25 13:30:00,6.33,2.08,3.54,1.16,6.22,2.04,4.88,1.60,4.10,0.38,5.89,-0.33,4.32,1.42,11.98,3.94,0.44,0.00,54.61,-14.71,53.86,0.00
2024-11-25 14:00:00,6.23,2.05,3.50,1.15,6.19,2.03,4.84,1.59,4.06,0.38,5.89,-0.36,4.30,1.41,11.93,3.92,0.44,0.00,54.11,-15.22,53.35,0.00
2024-11-25 14:30:00,6.10,2.01,3.38,1.11,6.07,2.00,4.64,1.52,4.23,0.40,5.81,-0.24,4.25,1.40,11.70,3.85,0.44,0.00,53.26,-14.83,52.52,0.00
2024-11-25 15:00:00,6.18,2.03,3.53,1.16,6.00,1.97,4.54,1.49,4.26,0.47,5.78,-0.22,4.31,1.42,11.56,3.80,0.42,0.00,52.98,-15.23,52.25,0.00
2024-11-25 15:30:00,6.55,2.15,3.52,1.16,5.90,1.94,4.63,1.52,4.27,0.55,5.91,-0.39,4.34,1.43,11.37,3.74,0.42,0.00,53.40,-14.98,52.67,0.00
2024-11-25 16:00:00,6.85,2.25,3.57,1.17,5.93,1.95,4.84,1.59,4.61,0.55,5.98,-0.41,4.57,1.50,11.42,3.75,0.42,-0.20,54.94,-14.43,54.21,0.00
2024-11-25 16:30:00,7.74,2.54,3.88,1.28,6.03,1.98,5.30,1.74,4.98,0.57,6.22,-0.41,4.86,1.60,11.61,3.82,0.53,-0.23,58.30,-13.75,57.52,0.00
2024-11-25 17:00:00,8.46,2.78,4.16,1.37,6.09,2.00,5.60,1.84,5.43,0.57,6.48,-0.41,5.18,1.70,11.72,3.85,0.64,-0.19,60.96,-13.06,60.12,0.00
2024-11-25 17:30:00,8.82,2.90,4.29,1.41,6.18,2.03,6.02,1.98,5.96,0.57,6.65,-0.23,5.42,1.78,11.60,3.81,0.70,-0.22,62.86,-12.88,61.98,0.00
2024-11-25 18:00:00,9.22,3.03,4.49,1.48,6.00,1.97,6.18,2.03,6.19,0.55,6.82,-0.23,5.51,1.81,11.24,3.70,0.74,-0.20,63.69,-12.36,62.81,0.00
2024-11-25 18:30:00,9.48,3.12,4.62,1.52,5.92,1.94,6.22,2.04,6.39,0.52,6.93,-0.20,5.57,1.83,11.09,3.64,0.71,-0.30,64.34,-12.49,63.42,0.00
2024-11-25 19:00:00,9.65,3.17,4.49,1.48,5.84,1.92,6.07,2.00,6.33,0.57,6.99,-0.16,5.47,1.80,10.94,3.60,0.71,0.00,63.64,-12.60,62.73,0.00
2024-11-25 19:30:00,9.22,3.03,4.23,1.39,5.79,1.90,5.87,1.93,6.11,0.60,6.88,-0.39,5.20,1.71,10.72,3.52,0.67,0.00,61.40,-13.83,60.52,0.00
2024-11-25 20:00:00,8.59,2.82,4.09,1.35,5.80,1.90,5.61,1.84,5.77,0.65,6.59,-0.41,4.98,1.64,10.50,3.45,0.63,0.00,58.83,-14.71,57.99,0.00
2024-11-25 20:30:00,8.28,2.72,3.84,1.26,5.47,1.80,5.19,1.70,5.59,0.64,6.36,-0.40,4.77,1.57,9.93,3.26,0.63,0.00,55.93,-15.66,55.11,0.02
2024-11-25 21:00:00,8.10,2.66,3.60,1.18,5.18,1.70,4.92,1.62,5.27,0.64,6.20,-0.41,4.52,1.49,9.65,3.17,0.54,0.00,53.92,-15.98,53.16,0.00
2024-11-25 21:30:00,7.70,2.53,3.34,1.10,4.88,1.60,4.70,1.55,4.79,0.71,5.86,-0.44,4.37,1.44,9.16,3.01,0.52,0.00,51.02,-16.85,50.29,0.00
2024-11-25 22:00:00,7.19,2.36,3.23,1.06,4.79,1.57,4.53,1.49,4.50,0.71,5.39,-0.49,4.05,1.33,8.68,2.85,0.45,0.00,47.87,-18.33,47.16,0.04
2024-11-25 22:30:00,6.85,2.25,2.87,0.94,4.35,1.43,4.11,1.35,4.12,0.71,4.96,-0.52,3.74,1.23,8.18,2.69,0.41,0.00,44.26,-18.97,43.62,0.00
2024-11-25 23:00:00,6.36,2.09,2.62,0.86,4.14,1.36,3.75,1.23,3.98,0.61,4.70,-0.52,3.50,1.15,7.77,2.55,0.41,0.00,41.66,-19.46,41.06,0.00
2024-11-25 23:30:00,5.84,1.92,2.64,0.87,4.01,1.32,3.52,1.16,3.68,0.60,4.44,-0.50,3.32,1.09,7.34,2.41,0.41,0.00,39.16,-20.05,38.58,0.00
2024-11-26 00:00:00,5.51,1.81,2.75,0.90,3.96,1.30,3.45,1.13,3.38,0.60,4.24,-0.52,3.06,1.00,7.13,2.34,0.41,0.00,37.16,-20.39,36.62,0.00
2024-11-26 00:30:00,6.19,2.04,3.07,1.01,4.02,1.32,3.95,1.30,3.59,0.60,5.21,-0.52,3.07,1.01,7.25,2.38,0.41,0.00,40.47,-20.02,39.94,0.00
2024-11-26 01:00:00,6.38,2.10,3.14,1.03,3.85,1.26,4.20,1.38,3.51,0.45,5.57,-0.47,3.09,1.02,7.20,2.36,0.00,0.00,41.34,-19.55,40.76,0.00
2024-11-26 01:30:00,6.14,2.02,3.07,1.01,3.76,1.24,4.34,1.43,3.35,0.41,5.49,-0.53,3.07,1.01,7.08,2.33,0.00,0.00,40.50,-19.83,39.93,0.00
2024-11-26 02:00:00,5.80,1.91,2.94,0.96,3.66,1.20,4.18,1.37,3.18,0.41,5.40,-0.53,3.07,1.01,6.88,2.26,0.00,0.00,39.31,-20.08,38.74,0.00
2024-11-26 02:30:00,5.72,1.88,2.90,0.95,3.62,1.19,4.03,1.32,3.12,0.41,5.26,-0.53,3.02,0.99,6.82,2.24,0.00,0.00,38.52,-20.31,37.97,0.00
2024-11-26 03:00:00,5.58,1.83,2.48,0.82,3.63,1.19,3.79,1.25,3.01,0.41,5.21,-0.54,2.82,0.93,6.82,2.24,0.00,0.00,37.52,-20.61,36.98,0.00
2024-11-26 03:30:00,5.38,1.77,2.36,0.78,3.54,1.16,3.66,1.20,2.89,0.43,5.08,-0.54,2.69,0.88,6.66,2.19,0.00,0.00,36.42,-20.86,35.90,0.00
2024-11-26 04:00:00,5.28,1.74,2.23,0.73,3.50,1.15,3.52,1.16,2.78,0.46,4.78,-0.54,2.63,0.86,6.57,2.16,0.00,0.00,35.19,-21.12,34.67,0.00
2024-11-26 04:30:00,5.02,1.65,2.14,0.70,3.59,1.18,3.50,1.15,2.65,0.46,4.54,-0.54,2.61,0.86,6.49,2.13,0.00,0.00,34.19,-21.37,33.69,0.00
2024-11-26 05:00:00,4.82,1.58,2.10,0.69,3.62,1.19,3.44,1.13,2.61,0.46,4.30,-0.54,2.56,0.84,6.49,2.13,0.00,0.00,33.68,-21.23,33.20,0.00
2024-11-26 05:30:00,4.81,1.58,2.13,0.70,3.72,1.22,3.44,1.13,2.71,0.46,4.28,-0.53,2.75,0.90,6.66,2.19,0.00,0.00,34.37,-21.20,33.87,0.00
2024-11-26 06:00:00,4.87,1.60,2.23,0.73,3.85,1.26,3.55,1.17,2.81,0.46,4.26,-0.53,2.79,0.92,6.89,2.27,0.00,0.00,35.22,-20.91,34.74,0.00
2024-11-26 06:30:00,5.35,1.76,2.78,0.92,4.01,1.32,4.08,1.34,3.21,0.55,4.48,-0.42,3.15,1.04,7.50,2.46,0.41,0.00,38.75,-19.77,38.24,0.00
2024-11-26 07:00:00,6.24,2.05,2.84,0.93,4.27,1.40,4.51,1.48,3.62,0.59,4.83,-0.51,3.54,1.16,8.21,2.70,0.41,-0.30,43.01,-18.28,42.46,0.00
2024-11-26 07:30:00,6.77,2.23,3.12,1.02,4.64,1.52,5.05,1.66,4.02,0.59,5.19,-0.51,3.87,1.27,8.93,2.94,0.41,0.00,47.52,-17.01,46.91,0.00
2024-11-26 08:00:00,7.12,2.34,3.35,1.10,4.98,1.64,5.49,1.80,4.28,0.59,5.43,-0.51,4.20,1.38,9.59,3.15,0.48,0.00,50.78,-16.12,50.10,0.00
2024-11-26 08:30:00,7.29,2.40,3.65,1.20,5.40,1.77,5.60,1.84,4.36,0.59,5.70,-0.45,4.38,1.44,10.40,3.42,0.43,0.00,53.01,-15.24,52.29,0.00
2024-11-26 09:00:00,7.23,2.38,3.52,1.16,5.78,1.90,5.42,1.78,4.37,0.59,5.82,-0.45,4.36,1.43,10.81,3.55,0.48,0.00,54.08,-15.17,53.34,0.00
2024-11-26 09:30:00,7.33,2.41,3.68,1.21,6.16,2.03,5.42,1.78,4.50,0.57,5.94,-0.45,4.58,1.50,11.54,3.79,0.42,0.00,56.21,-14.15,55.44,0.00
2024-11-26 10:00:00,7.06,2.32,3.69,1.21,6.35,2.09,5.34,1.76,4.38,0.57,6.01,-0.40,4.46,1.47,11.90,3.91,0.42,0.00,56.36,-14.46,55.58,0.00
2024-11-26 10:30:00,6.62,2.18,5.32,1.75,6.46,2.12,5.06,1.66,4.16,0.53,5.93,-0.41,4.49,1.48,11.95,3.93,0.42,0.00,57.00,-14.40,56.20,0.11
