Power Units_Bus Number,MW_12160,MVAr_12160,MW_12161,MVAr_12161,MW_12162,MVAr_12162,MW_12163,MVAr_12163,MW_12164,MVAr_12164,MW_12165,MVAr_12165,MW_12214,MVAr_12214,MW_12215,MVAr_12215,MW_12362,MVAr_12362,MW_12363,MVAr_12363,MW_12422,MVAr_12422,MW_12423,MVAr_12423,MW_12424,MVAr_12424,MW_12425,MVAr_12425,MW_12426,MVAr_12426,MW_123400,MVAr_123400,MW_211200,MVAr_211200,MW_211402,MVAr_211402,MW_211406,MVAr_211406
2024-03-16 07:00:00,1.50,-0.12,3.49,-0.25,3.49,-0.25,1.50,-0.12,2.65,0.08,2.65,0.08,5.82,-0.33,6.58,-0.91,2.77,-1.94,1.88,-1.32,7.27,-0.27,1.53,0.24,2.10,0.00,3.73,-0.79,4.79,0.22,0.00,0.00,4.13,-0.67,28.08,-10.07,28.08,-10.07
2024-03-16 07:30:00,1.48,-0.22,3.66,-0.22,3.66,-0.22,1.48,-0.22,2.83,0.18,2.83,0.18,5.90,-0.29,7.10,-0.71,3.02,-1.82,2.03,-1.28,7.71,0.18,1.57,0.24,2.95,0.00,3.79,-0.74,4.87,0.22,0.00,0.00,4.33,-0.62,29.51,-9.45,29.51,-9.45
2024-03-16 08:00:00,1.52,-0.11,3.80,-0.06,3.80,-0.06,1.52,-0.11,2.94,0.18,2.94,0.18,6.06,-0.32,7.51,-0.62,3.28,-1.77,2.30,-1.19,8.37,0.27,1.63,0.27,2.95,0.00,3.91,-0.74,5.00,0.22,0.00,0.00,3.23,-0.79,30.57,-8.88,30.57,-8.88
2024-03-16 08:30:00,1.66,0.05,4.16,-0.04,4.16,-0.04,1.66,0.05,3.00,0.17,3.00,0.17,6.28,-0.32,8.15,-0.41,3.61,-1.68,2.50,-1.19,8.85,0.35,1.78,0.24,3.41,0.00,3.98,-0.74,5.19,0.22,0.00,0.00,2.18,-0.93,31.34,-8.15,31.34,-8.15
2024-03-16 09:00:00,1.75,0.15,4.27,-0.06,4.27,-0.06,1.75,0.15,3.18,0.20,3.18,0.20,6.68,0.09,8.74,-0.33,4.03,-1.61,2.79,-1.08,9.29,0.46,1.11,0.24,2.83,0.00,4.30,-0.73,5.75,0.34,0.00,0.00,3.53,-0.73,34.23,-7.74,34.23,-7.74
2024-03-16 09:30:00,1.78,-0.16,4.45,-0.03,4.45,-0.03,1.78,-0.16,3.34,0.22,3.34,0.22,6.68,-0.17,9.20,0.01,4.26,-1.50,2.88,-1.08,9.57,0.46,2.11,0.24,3.94,0.00,4.62,-0.68,6.10,0.46,0.00,0.00,3.18,-0.85,34.96,-7.60,34.96,-7.60
2024-03-16 10:00:00,1.74,-0.32,4.44,-0.07,4.44,-0.07,1.74,-0.32,3.34,0.24,3.34,0.24,6.83,-0.17,9.71,0.30,4.26,-1.45,2.95,-0.99,10.10,0.50,2.00,0.24,2.55,0.00,4.96,-0.66,6.30,0.52,0.00,0.00,3.32,-0.69,35.55,-7.46,35.55,-7.46
2024-03-16 10:30:00,1.82,-0.34,4.69,-0.01,4.69,-0.01,1.82,-0.34,3.42,0.25,3.42,0.25,6.98,-0.17,9.84,0.25,4.21,-1.48,3.00,-0.97,10.21,0.50,2.02,0.24,3.48,0.00,5.19,-0.72,6.48,0.55,0.00,0.00,2.03,-0.98,35.35,-7.52,35.35,-7.52
2024-03-16 11:00:00,1.59,-0.33,4.67,-0.03,4.67,-0.03,1.59,-0.33,3.42,0.24,3.42,0.24,7.13,0.16,10.11,0.37,4.28,-1.56,3.25,-0.89,10.25,0.42,2.01,0.28,3.73,0.00,5.27,-0.64,6.73,0.60,0.00,0.00,4.15,-0.61,36.91,-7.15,36.91,-7.15
2024-03-16 11:30:00,1.63,-0.22,4.72,-0.01,4.72,-0.01,1.63,-0.22,3.37,0.20,3.37,0.20,7.21,-0.09,10.07,0.37,4.39,-1.62,3.19,-0.91,10.62,0.37,2.23,0.27,4.63,0.00,5.27,-0.60,6.79,0.60,0.00,0.00,3.30,-0.79,36.59,-7.33,36.59,-7.33
2024-03-16 12:00:00,1.64,-0.12,4.60,-0.07,4.60,-0.07,1.64,-0.12,3.30,0.18,3.30,0.18,6.95,-0.21,9.76,0.33,4.29,-1.62,3.06,-0.93,10.51,0.45,3.17,0.42,4.30,0.00,5.12,-0.60,6.98,0.72,0.00,0.00,3.86,-0.66,37.18,-7.38,37.18,-7.38
2024-03-16 12:30:00,1.68,-0.10,4.89,-0.02,4.89,-0.02,1.68,-0.10,3.21,0.16,3.21,0.16,7.04,-0.27,9.73,-0.33,4.29,-1.68,3.03,-1.00,10.67,0.41,3.62,0.42,3.51,0.00,5.29,-0.64,7.00,0.82,0.00,0.00,2.58,-0.87,34.38,-8.37,34.38,-8.37
2024-03-16 13:00:00,2.34,-0.27,4.77,-0.04,4.77,-0.04,2.34,-0.27,3.12,-0.14,3.12,-0.14,7.30,-0.22,9.76,-0.57,4.50,-1.68,3.18,-1.00,10.64,0.37,-0.38,0.35,3.79,0.00,5.43,-0.69,6.95,0.73,0.00,0.00,4.36,-0.62,37.45,-8.12,37.45,-8.12
2024-03-16 13:30:00,2.28,-0.31,4.90,0.00,4.90,0.00,2.28,-0.31,3.08,-0.16,3.08,-0.16,7.25,-0.27,9.68,-0.63,4.48,-1.70,3.20,-1.03,10.33,0.30,2.33,0.23,3.26,0.00,5.33,-0.63,6.91,0.64,0.00,0.00,3.10,-0.89,34.73,-8.75,34.73,-8.75
2024-03-16 14:00:00,1.90,-0.31,4.74,-0.04,4.74,-0.04,1.90,-0.31,3.03,-0.18,3.03,-0.18,7.19,-0.37,9.65,-0.72,4.45,-1.76,3.23,-0.98,10.24,0.30,0.53,0.23,3.42,0.00,5.47,-0.68,7.10,0.67,0.00,0.00,3.11,-0.83,34.23,-9.03,34.23,-9.03
2024-03-16 14:30:00,1.58,-0.40,4.82,-0.03,4.82,-0.03,1.58,-0.40,3.01,-0.18,3.01,-0.18,7.14,-0.35,9.45,-0.85,4.38,-1.73,3.19,-1.03,9.96,0.30,0.94,0.27,3.28,0.00,5.39,-0.68,6.92,0.62,0.00,0.00,2.86,-0.87,36.19,-8.81,36.19,-8.81
2024-03-16 15:00:00,1.49,-0.44,4.70,-0.06,4.70,-0.06,1.49,-0.44,2.98,-0.18,2.98,-0.18,7.23,-0.30,9.56,-0.87,4.29,-1.80,3.14,-1.03,9.86,0.30,3.82,0.43,4.00,0.00,5.27,-0.73,7.02,0.64,0.00,0.00,3.54,-0.74,36.98,-8.87,36.98,-8.87
2024-03-16 15:30:00,1.46,-0.48,4.76,-0.03,4.76,-0.03,1.46,-0.48,3.03,-0.18,3.03,-0.18,7.19,-0.33,9.56,-0.87,4.39,-1.80,3.10,-1.08,9.69,-0.09,5.18,0.24,2.97,0.00,5.22,-0.69,6.84,0.56,0.00,0.00,2.43,-0.95,34.23,-9.36,34.23,-9.36
2024-03-16 16:00:00,1.48,-0.48,4.74,-0.03,4.74,-0.03,1.48,-0.48,3.02,-0.18,3.02,-0.18,7.32,-0.36,9.64,-0.87,4.54,-1.77,3.10,-1.08,9.63,-0.12,1.47,0.27,3.33,0.00,5.30,-0.67,6.84,0.47,0.00,0.00,3.18,-0.87,35.94,-9.37,35.94,-9.37
2024-03-16 16:30:00,1.48,-0.48,4.92,-0.03,4.92,-0.03,1.48,-0.48,3.06,-0.18,3.06,-0.18,7.25,-0.42,9.61,-0.90,4.54,-1.83,3.17,-1.10,9.43,-0.12,3.10,0.23,3.94,0.00,5.44,-0.67,6.88,0.47,0.00,0.00,2.34,-0.95,35.72,-9.09,35.72,-9.09
2024-03-16 17:00:00,1.52,-0.29,4.79,-0.24,4.79,-0.24,1.52,-0.29,3.08,-0.22,3.08,-0.22,7.38,-0.36,9.61,-0.90,4.59,-1.78,3.22,-1.08,9.17,-0.23,3.18,0.23,3.57,0.00,5.25,-0.69,6.86,0.45,0.00,0.00,4.00,-0.64,36.77,-8.77,36.77,-8.77
2024-03-16 17:30:00,1.54,-0.15,4.83,-0.28,4.83,-0.28,1.54,-0.15,3.17,-0.22,3.17,-0.22,7.42,-0.38,9.77,-0.96,4.81,-1.78,3.43,-1.04,9.24,-0.31,3.27,0.23,4.09,0.00,5.16,-0.67,6.66,0.39,0.00,0.00,2.39,-0.94,36.39,-9.01,36.39,-9.01
2024-03-16 18:00:00,1.56,-0.15,4.89,-0.26,4.89,-0.26,1.56,-0.15,3.26,-0.22,3.26,-0.22,7.57,-0.38,10.18,-0.98,5.14,-1.78,3.61,-0.99,9.02,-0.34,3.17,0.30,3.20,0.00,5.13,-0.74,6.46,0.27,0.00,0.00,3.16,-0.86,36.68,-8.82,36.68,-8.82
2024-03-16 18:30:00,1.56,-0.15,4.93,-0.25,4.93,-0.25,1.56,-0.15,3.30,-0.22,3.30,-0.22,7.80,-0.41,10.41,-0.98,5.30,-1.76,3.69,-1.01,9.18,-0.37,2.21,0.16,3.74,0.00,4.91,-0.74,6.51,0.25,0.00,0.00,2.40,-0.92,36.74,-8.83,36.74,-8.83
2024-03-16 19:00:00,1.56,-0.16,5.11,-0.24,5.11,-0.24,1.56,-0.16,3.33,-0.22,3.33,-0.22,7.98,-0.32,10.47,-1.08,5.45,-1.81,3.82,-1.01,9.23,-0.37,2.35,0.28,4.18,0.00,4.85,-0.69,6.57,0.24,0.00,0.00,3.49,-0.76,36.46,-8.82,36.46,-8.82
2024-03-16 19:30:00,1.58,-0.16,5.12,-0.24,5.12,-0.24,1.58,-0.16,3.32,-0.22,3.32,-0.22,7.76,-0.35,10.36,-1.08,5.34,-1.81,3.77,-1.01,9.05,-0.39,1.75,0.24,3.80,0.00,4.91,-0.63,6.31,0.24,0.00,0.00,2.43,-0.96,35.68,-9.30,35.68,-9.30
2024-03-16 20:00:00,1.59,-0.38,4.98,-0.07,4.98,-0.07,1.59,-0.38,3.24,-0.22,3.24,-0.22,7.62,-0.41,10.16,-1.07,5.17,-1.85,3.70,-1.01,8.74,-0.39,2.16,0.24,3.60,0.00,4.64,-0.67,6.20,0.19,0.00,0.00,3.68,-0.74,35.12,-9.80,35.12,-9.80
2024-03-16 20:30:00,1.55,-0.52,4.73,-0.07,4.73,-0.07,1.55,-0.52,3.18,-0.22,3.18,-0.22,7.43,-0.48,9.69,-1.20,4.86,-1.95,3.46,-1.12,8.44,-0.39,2.17,0.26,3.89,0.00,4.48,-0.77,5.96,0.21,0.00,0.00,2.36,-0.91,33.32,-10.30,33.32,-10.30
2024-03-16 21:00:00,1.53,-0.52,4.56,-0.25,4.56,-0.25,1.53,-0.52,3.06,-0.22,3.06,-0.22,7.23,-0.45,9.24,-1.25,4.63,-2.03,3.31,-1.18,8.27,-0.42,2.09,0.26,3.95,0.00,4.38,-0.77,5.84,0.21,0.00,0.00,2.85,-0.82,32.66,-10.39,32.66,-10.39
2024-03-16 21:30:00,1.50,-0.52,4.43,-0.26,4.43,-0.26,1.50,-0.52,3.00,-0.22,3.00,-0.22,7.18,-0.41,8.88,-1.23,4.36,-2.05,3.19,-1.21,8.00,-0.42,1.93,0.24,3.90,0.00,4.38,-0.82,5.80,0.21,0.00,0.00,2.90,-0.82,31.67,-10.62,31.67,-10.62
2024-03-16 22:00:00,1.45,-0.52,4.31,-0.25,4.31,-0.25,1.45,-0.52,2.90,-0.23,2.90,-0.23,6.99,-0.49,8.54,-1.24,4.15,-2.07,3.04,-1.25,7.84,-0.45,1.76,0.24,3.62,0.00,4.30,-0.82,5.62,0.21,0.00,0.00,3.70,-0.74,30.81,-10.73,30.81,-10.73
2024-03-16 22:30:00,1.42,-0.52,4.03,-0.28,4.03,-0.28,1.42,-0.52,2.76,-0.25,2.76,-0.25,6.78,-0.49,8.09,-1.27,3.91,-2.07,2.83,-1.29,7.63,-0.42,1.63,0.24,3.70,0.00,4.20,-0.76,5.42,0.21,0.00,0.00,2.76,-0.85,29.12,-11.02,29.12,-11.02
2024-03-16 23:00:00,1.40,-0.36,3.79,-0.31,3.79,-0.31,1.40,-0.36,2.63,-0.26,2.63,-0.26,6.48,-0.49,7.68,-1.27,3.61,-2.13,2.69,-1.32,7.39,-0.48,1.67,0.24,3.43,0.00,4.08,-0.80,5.25,0.21,0.00,0.00,3.70,-0.60,28.27,-11.07,28.27,-11.07
2024-03-16 23:30:00,1.40,-0.41,3.59,-0.32,3.59,-0.32,1.40,-0.41,2.51,-0.24,2.51,-0.24,6.31,-0.46,7.17,-1.29,3.37,-2.13,2.50,-1.32,7.11,-0.43,1.50,0.24,3.02,0.00,3.90,-0.78,5.13,0.24,0.00,0.00,3.75,-0.39,27.35,-11.35,27.35,-11.35
2024-03-17 00:00:00,1.36,-0.43,3.51,-0.27,3.51,-0.27,1.36,-0.43,2.44,-0.24,2.44,-0.24,6.16,-0.52,6.77,-1.34,3.16,-2.13,2.32,-1.32,6.85,-0.52,1.43,0.24,2.97,0.00,3.83,-0.78,5.03,0.22,0.00,0.00,2.33,-0.64,25.69,-11.80,25.69,-11.80
2024-03-17 00:30:00,1.34,-0.48,3.43,-0.27,3.43,-0.27,1.34,-0.48,2.34,-0.26,2.34,-0.26,5.87,-0.52,6.44,-1.35,2.92,-2.13,2.10,-1.38,6.66,-0.52,1.38,0.24,2.46,0.00,3.81,-0.84,4.86,0.22,0.00,0.00,2.44,-0.36,25.17,-11.59,25.17,-11.59
2024-03-17 01:00:00,1.29,-0.32,3.46,-0.30,3.46,-0.30,1.29,-0.32,2.34,-0.26,2.34,-0.26,5.70,-0.50,6.23,-1.38,2.83,-2.15,1.99,-1.38,6.62,-0.55,1.42,0.24,3.02,0.00,3.72,-0.80,4.73,0.19,0.00,0.00,2.24,-0.34,25.41,-11.40,25.41,-11.40
2024-03-17 01:30:00,1.28,-0.20,3.40,-0.26,3.40,-0.26,1.28,-0.20,2.46,-0.26,2.46,-0.26,5.72,-0.54,6.19,-1.39,2.76,-2.18,1.96,-1.38,6.90,-0.61,1.38,-0.12,3.02,0.00,4.04,-0.72,4.73,0.22,0.00,0.00,1.92,-0.21,24.79,-11.35,24.79,-11.35
2024-03-17 02:00:00,1.30,-0.20,3.26,-0.26,3.26,-0.26,1.30,-0.20,2.43,-0.24,2.43,-0.24,5.66,-0.58,6.01,-1.39,2.64,-2.18,1.87,-1.42,6.75,-0.58,1.31,-0.23,3.16,0.00,4.02,-0.74,4.61,0.22,0.00,0.00,1.66,-0.28,24.07,-11.47,24.07,-11.47
2024-03-17 02:30:00,1.27,-0.20,3.16,-0.30,3.16,-0.30,1.27,-0.20,2.36,-0.24,2.36,-0.24,5.55,-0.58,5.84,-1.39,2.55,-2.18,1.87,-1.40,6.66,-0.58,1.25,-0.23,3.26,0.00,3.99,-0.76,4.47,-0.22,0.00,0.00,2.00,-0.05,23.92,-11.48,23.92,-11.48
2024-03-17 03:00:00,1.24,-0.20,3.02,-0.36,3.02,-0.36,1.24,-0.20,2.46,-0.24,2.46,-0.24,5.48,-0.54,5.70,-1.41,2.48,-2.18,1.81,-1.40,6.58,-0.58,1.25,0.00,2.69,0.00,3.89,-0.78,4.47,0.19,0.00,0.00,2.33,-0.08,23.54,-11.66,23.54,-11.66
2024-03-17 03:30:00,1.22,-0.20,3.00,-0.29,3.00,-0.29,1.22,-0.20,2.42,-0.24,2.42,-0.24,5.34,-0.54,5.54,-1.39,2.34,-2.21,1.78,-1.40,6.37,-0.58,1.25,0.00,3.30,0.00,3.79,-0.78,4.54,0.19,0.00,0.00,2.38,0.31,22.76,-11.58,22.76,-11.58
2024-03-17 04:00:00,1.26,-0.18,2.98,-0.27,2.98,-0.27,1.26,-0.18,2.15,-0.24,2.15,-0.24,5.26,-0.57,5.34,-1.37,2.29,-2.17,1.74,-1.37,6.21,-0.54,1.01,-0.23,3.46,0.00,3.61,-0.78,4.54,0.22,0.00,0.00,2.26,0.15,22.50,-11.65,22.50,-11.65
2024-03-17 04:30:00,1.26,-0.18,2.93,-0.28,2.93,-0.28,1.26,-0.18,2.09,-0.25,2.09,-0.25,5.37,-0.54,5.34,-1.36,2.27,-2.17,1.67,-1.37,6.03,-0.54,1.09,-0.23,2.40,0.00,3.52,-0.78,4.39,0.00,0.00,0.00,3.04,0.03,22.86,-11.75,22.86,-11.75
2024-03-17 05:00:00,1.24,-0.18,2.88,-0.33,2.88,-0.33,1.24,-0.18,2.06,-0.25,2.06,-0.25,5.48,-0.50,5.48,-1.31,2.27,-2.17,1.65,-1.37,5.94,-0.58,1.17,-0.23,2.00,0.00,3.46,-0.85,4.39,-0.23,0.00,0.00,2.75,0.27,22.55,-11.89,22.55,-11.89
2024-03-17 05:30:00,1.30,-0.22,2.90,-0.33,2.90,-0.33,1.30,-0.22,2.01,-0.25,2.01,-0.25,5.34,-0.53,5.37,-1.37,2.27,-2.17,1.60,-1.40,5.84,-0.55,1.26,-0.23,2.81,0.00,3.37,-0.85,4.39,-0.23,0.00,0.00,2.53,0.09,22.62,-11.73,22.62,-11.73
2024-03-17 06:00:00,1.42,-0.23,2.86,-0.35,2.86,-0.35,1.42,-0.23,2.06,-0.20,2.06,-0.20,5.25,-0.51,5.48,-1.27,2.32,-2.13,1.63,-1.36,5.91,-0.55,1.18,-0.23,2.64,0.00,3.40,-0.77,4.37,-0.20,0.00,0.00,2.54,-0.18,22.87,-11.83,22.87,-11.83
2024-03-17 06:30:00,1.45,-0.23,2.90,-0.34,2.90,-0.34,1.45,-0.23,2.14,-0.20,2.14,-0.20,5.25,-0.53,5.51,-1.32,2.34,-2.13,1.68,-1.33,6.11,-0.52,1.26,-0.23,2.71,0.00,3.40,-0.77,4.24,-0.23,0.00,0.00,1.90,-0.66,23.66,-11.80,23.66,-11.80
2024-03-17 07:00:00,2.08,-0.23,2.99,-0.30,2.99,-0.30,2.08,-0.23,2.24,-0.15,2.24,-0.15,5.31,-0.48,5.75,-1.25,2.40,-2.11,1.81,-1.29,6.11,-0.57,1.39,0.00,1.93,0.00,3.46,-0.77,4.24,-0.23,0.00,0.00,1.80,-0.76,24.22,-11.68,24.22,-11.68
2024-03-17 07:30:00,2.38,-0.29,3.14,-0.32,3.14,-0.32,2.38,-0.29,2.29,-0.14,2.29,-0.14,5.28,-0.53,5.96,-1.19,2.58,-2.03,1.89,-1.25,6.07,-0.52,1.26,0.00,3.77,0.00,3.54,-0.75,4.33,-0.23,0.00,0.00,1.74,-0.81,24.43,-11.54,24.43,-11.54
2024-03-17 08:00:00,2.16,-0.17,3.22,-0.32,3.22,-0.32,2.16,-0.17,2.40,-0.14,2.40,-0.14,5.49,-0.53,6.29,-1.20,2.83,-2.00,2.14,-1.21,6.34,-0.52,0.86,0.00,3.62,0.00,3.59,-0.75,4.45,-0.23,0.00,0.00,2.14,-0.74,24.09,-11.39,24.09,-11.39
2024-03-17 08:30:00,2.29,-0.08,3.41,-0.34,3.41,-0.34,2.29,-0.08,2.40,-0.14,2.40,-0.14,5.66,-0.46,6.61,-1.15,3.07,-2.00,2.29,-1.16,6.49,-0.44,-0.61,0.28,3.00,0.00,3.57,-0.79,4.49,-0.23,0.00,0.00,3.26,-0.56,27.21,-10.97,27.21,-10.97
2024-03-17 09:00:00,2.30,-0.38,3.62,-0.35,3.62,-0.35,2.30,-0.38,2.63,-0.12,2.63,-0.12,5.96,-0.34,7.45,-1.03,3.55,-1.96,2.64,-1.11,6.71,-0.40,0.27,0.25,3.08,0.00,3.64,-0.58,4.92,-0.39,0.00,0.00,2.08,-0.75,29.01,-10.77,29.01,-10.77
2024-03-17 09:30:00,2.22,-0.39,3.87,-0.31,3.87,-0.31,2.22,-0.39,2.83,-0.12,2.83,-0.12,6.15,-0.37,7.90,-0.99,3.97,-1.90,2.97,-1.06,7.11,-0.42,1.28,0.25,1.77,0.00,4.16,-0.67,4.84,-0.28,0.00,0.00,2.74,-0.64,30.75,-10.20,30.75,-10.20
2024-03-17 10:00:00,2.42,-0.34,4.06,-0.28,4.06,-0.28,2.42,-0.34,2.95,-0.10,2.95,-0.10,6.41,-0.42,8.52,-0.93,4.25,-1.83,3.08,-1.01,7.47,-0.32,1.33,0.25,2.46,0.00,4.52,-0.60,4.56,-0.27,0.00,0.00,2.82,-0.68,32.17,-9.85,32.17,-9.85
2024-03-17 10:30:00,2.40,-0.37,4.23,-0.29,4.23,-0.29,2.40,-0.37,3.04,-0.10,3.04,-0.10,6.56,-0.37,9.02,-0.90,4.38,-1.78,3.23,-0.95,7.82,-0.32,1.97,0.25,3.67,0.00,4.76,-0.60,4.50,-0.27,0.00,0.00,2.04,-0.83,33.27,-9.71,33.27,-9.71
2024-03-17 11:00:00,2.16,-0.35,4.15,-0.27,4.15,-0.27,2.16,-0.35,3.14,-0.04,3.14,-0.04,6.70,-0.33,9.24,-0.90,4.49,-1.78,3.26,-0.93,8.20,-0.29,2.91,0.22,3.96,0.00,5.09,-0.69,4.79,0.00,0.00,0.00,2.00,-0.78,33.45,-9.34,33.45,-9.34
2024-03-17 11:30:00,2.71,-0.26,4.29,-0.27,4.29,-0.27,2.71,-0.26,3.06,0.06,3.06,0.06,6.44,-0.26,9.04,-0.76,4.44,-1.71,3.20,-0.93,7.88,-0.29,3.25,0.24,3.19,0.00,5.22,-0.64,4.86,0.22,0.00,0.00,1.59,-0.83,33.38,-9.32,33.38,-9.32
2024-03-17 12:00:00,2.78,-0.32,4.33,-0.09,4.33,-0.09,2.78,-0.32,3.16,0.11,3.16,0.11,6.55,-0.27,9.15,-0.76,4.31,-1.65,3.11,-0.93,7.96,-0.29,2.95,0.15,3.21,0.00,5.17,-0.57,4.77,0.22,0.00,0.00,3.11,-0.73,34.12,-9.31,34.12,-9.31
2024-03-17 12:30:00,2.68,-0.28,4.53,-0.25,4.53,-0.25,2.68,-0.28,3.10,0.11,3.10,0.11,6.78,-0.31,9.56,-0.79,4.40,-1.65,3.29,-0.93,8.26,-0.29,2.01,0.25,3.33,0.00,5.37,-0.61,4.88,0.22,0.00,0.00,2.24,-0.84,34.33,-9.38,34.33,-9.38
2024-03-17 13:00:00,2.62,-0.41,4.53,-0.25,4.53,-0.25,2.62,-0.41,3.13,0.00,3.13,0.00,6.98,-0.28,9.81,-0.79,4.71,-1.60,3.40,-0.91,8.43,-0.30,2.03,0.25,3.45,0.00,5.53,-0.61,4.99,0.22,0.00,0.00,2.35,-0.85,34.06,-9.40,34.06,-9.40
2024-03-17 13:30:00,2.90,-0.36,4.52,-0.06,4.52,-0.06,2.90,-0.36,3.19,0.00,3.19,0.00,6.88,-0.33,9.74,-0.79,4.71,-1.60,3.52,-0.89,8.27,-0.30,1.63,0.18,4.19,0.00,5.56,-0.64,4.94,0.22,0.00,0.00,0.99,-0.93,33.01,-9.52,33.01,-9.52
2024-03-17 14:00:00,2.45,-0.32,4.45,-0.10,4.45,-0.10,2.45,-0.32,3.21,0.11,3.21,0.11,6.67,-0.38,9.56,-0.82,4.90,-1.65,3.43,-0.94,8.27,-0.30,1.92,-0.17,3.46,0.00,5.27,-0.64,4.94,0.22,0.00,0.00,2.81,-0.69,32.09,-9.72,32.09,-9.72
2024-03-17 14:30:00,1.88,-0.40,4.33,-0.29,4.33,-0.29,1.88,-0.40,3.08,-0.16,3.08,-0.16,7.01,-0.34,9.72,-0.82,4.80,-1.65,3.42,-0.94,8.07,-0.30,0.54,0.23,4.11,0.00,5.11,-0.64,5.65,0.22,0.00,0.00,1.76,-0.91,31.87,-10.06,31.87,-10.06
2024-03-17 15:00:00,1.54,-0.46,4.35,-0.24,4.35,-0.24,1.54,-0.46,2.99,-0.18,2.99,-0.18,6.70,-0.28,9.25,-0.88,4.51,-1.74,3.42,-0.97,8.26,-0.32,1.98,0.23,2.97,0.00,4.45,-0.69,5.85,0.22,0.00,0.00,3.84,-0.58,31.86,-9.91,31.86,-9.91
2024-03-17 15:30:00,1.51,-0.46,4.34,-0.26,4.34,-0.26,1.51,-0.46,2.92,-0.18,2.92,-0.18,6.64,-0.28,9.14,-0.88,4.46,-1.71,3.31,-0.99,8.02,-0.32,1.30,0.23,3.93,0.00,4.50,-0.79,5.83,0.28,0.00,0.00,1.14,-0.94,32.55,-9.63,32.55,-9.63
2024-03-17 16:00:00,1.53,-0.20,4.31,-0.27,4.31,-0.27,1.53,-0.20,2.94,-0.18,2.94,-0.18,6.84,-0.32,9.21,-0.92,4.40,-1.74,3.34,-1.03,7.93,-0.32,4.50,0.39,4.14,0.00,4.46,-0.75,5.85,0.28,0.00,0.00,3.42,-0.64,34.79,-9.28,34.79,-9.28
2024-03-17 16:30:00,1.50,-0.18,4.30,-0.28,4.30,-0.28,1.50,-0.18,2.96,-0.18,2.96,-0.18,7.00,-0.35,9.23,-0.99,4.58,-1.76,3.34,-1.03,7.93,-0.32,6.34,-0.20,2.97,0.00,4.54,-0.77,5.68,0.23,0.00,0.00,1.00,-0.93,31.67,-9.81,31.67,-9.81
2024-03-17 17:00:00,1.49,-0.18,4.29,-0.32,4.29,-0.32,1.49,-0.18,3.02,-0.20,3.02,-0.20,7.03,-0.32,9.61,-0.94,4.75,-1.76,3.55,-0.98,7.96,-0.32,1.88,-0.20,3.78,0.00,4.48,-0.80,5.59,0.25,0.00,0.00,3.44,-0.56,30.28,-9.91,30.28,-9.91
2024-03-17 17:30:00,1.46,-0.20,4.30,-0.37,4.30,-0.37,1.46,-0.20,3.08,-0.20,3.08,-0.20,7.25,-0.33,9.75,-0.96,5.11,-1.71,3.65,-0.98,7.98,-0.36,-1.09,0.23,3.18,0.00,4.25,-0.83,5.48,0.23,0.00,0.00,1.26,-0.89,31.05,-9.84,31.05,-9.84
2024-03-17 18:00:00,1.48,-0.20,4.44,-0.38,4.44,-0.38,1.48,-0.20,3.08,-0.19,3.08,-0.19,7.28,-0.33,9.58,-0.94,5.26,-1.71,3.71,-0.98,7.83,-0.40,0.92,0.27,3.35,0.00,4.17,-0.81,5.53,0.23,0.00,0.00,2.35,-0.77,30.34,-9.77,30.34,-9.77
2024-03-17 18:30:00,1.60,-0.17,4.57,-0.39,4.57,-0.39,1.60,-0.17,3.17,-0.19,3.17,-0.19,7.70,-0.30,9.97,-0.92,5.44,-1.71,3.85,-0.93,8.09,-0.46,-1.51,0.27,3.70,0.00,4.17,-0.81,5.64,-0.17,0.00,0.00,2.25,-0.86,34.36,-9.26,34.36,-9.26
2024-03-17 19:00:00,1.65,-0.17,4.74,-0.44,4.74,-0.44,1.65,-0.17,3.27,-0.20,3.27,-0.20,7.90,-0.25,10.04,-1.03,5.45,-1.74,3.99,-0.93,8.03,-0.46,1.81,0.23,4.13,0.00,4.29,-0.81,5.73,0.09,0.00,0.00,3.33,-0.63,35.87,-8.96,35.87,-8.96
2024-03-17 19:30:00,1.71,-0.16,4.76,-0.44,4.76,-0.44,1.71,-0.16,3.37,-0.18,3.37,-0.18,7.80,-0.31,10.44,-1.05,5.53,-1.78,4.07,-0.96,8.28,-0.41,1.96,0.23,3.54,0.00,4.42,-0.72,5.76,0.13,0.00,0.00,1.25,-0.92,34.38,-9.21,34.38,-9.21
2024-03-17 20:00:00,1.68,-0.16,4.64,-0.38,4.64,-0.38,1.68,-0.16,3.32,-0.20,3.32,-0.20,7.76,-0.39,10.30,-1.01,5.32,-1.81,3.97,-0.98,8.15,-0.41,1.84,0.23,3.92,0.00,4.28,-0.74,5.80,0.21,0.00,0.00,2.35,-0.86,34.31,-9.48,34.31,-9.48
2024-03-17 20:30:00,1.68,-0.17,4.50,-0.40,4.50,-0.40,1.68,-0.17,3.24,-0.22,3.24,-0.22,7.69,-0.39,9.86,-1.13,5.10,-1.88,3.80,-1.01,8.11,-0.41,1.90,0.23,3.92,0.00,4.27,-0.76,5.80,0.21,0.00,0.00,1.42,-0.94,33.16,-9.73,33.16,-9.73
