"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2001-04-12",22,44288,NA,39845,NA,NA,NA,NA,0,0,NA,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",23,44194,NA,39718,NA,NA,NA,NA,0,0,NA,1122,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",24,44139,NA,39658,NA,NA,NA,NA,0,0,NA,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",25,44131,NA,39613,NA,NA,NA,NA,0,0,NA,1122,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",26,43629,NA,39138,NA,NA,NA,NA,0,0,NA,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",27,43293,NA,38810,NA,NA,NA,NA,0,3,NA,1122,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",28,42942,NA,38470,NA,NA,NA,NA,0,3,NA,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",29,42751,NA,38309,NA,NA,NA,NA,0,2,NA,1122,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",30,42692,NA,38273,NA,NA,NA,NA,0,3,NA,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",31,42471,NA,38076,NA,NA,NA,NA,0,3,NA,1116,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",32,42535,NA,38149,NA,NA,NA,NA,0,3,NA,1119,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",33,42533,NA,38156,NA,NA,NA,NA,0,0,NA,1116,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",34,42819,NA,38401,NA,NA,NA,NA,0,0,NA,1119,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",35,42837,NA,38428,NA,NA,NA,NA,0,0,NA,1116,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",36,42133,NA,37816,NA,NA,NA,NA,0,7,NA,1118,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",37,41689,NA,37461,NA,NA,NA,NA,0,6,NA,1116,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",38,41673,NA,37463,NA,NA,NA,NA,0,7,NA,1119,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",39,41295,NA,37145,NA,NA,NA,NA,0,2,NA,1110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",40,41475,NA,37167,NA,NA,NA,NA,0,5,NA,1110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",41,42441,NA,38062,NA,NA,NA,NA,0,1,NA,1110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",42,41813,NA,37428,NA,NA,NA,NA,0,7,NA,1110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",43,40818,NA,36486,NA,NA,NA,NA,0,8,NA,1110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",44,39287,NA,35038,NA,NA,NA,NA,0,14,NA,1110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",45,38340,NA,34143,NA,NA,NA,NA,0,8,NA,985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",46,36832,NA,32720,NA,NA,NA,NA,0,15,NA,984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",47,34839,NA,30847,NA,NA,NA,NA,0,176,NA,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-12",48,33203,NA,29234,NA,NA,NA,NA,0,442,NA,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",1,31763,NA,27922,NA,NA,NA,NA,0,478,NA,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",2,31056,NA,27263,NA,NA,NA,NA,0,716,NA,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",3,32950,NA,29059,NA,NA,NA,NA,0,527,NA,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",4,34678,NA,30678,NA,NA,NA,NA,0,406,NA,1031,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",5,35115,NA,31013,NA,NA,NA,NA,0,463,NA,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",6,35073,NA,31089,NA,NA,NA,NA,0,457,NA,1031,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",7,34370,NA,30440,NA,NA,NA,NA,0,529,NA,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",8,33896,NA,30021,NA,NA,NA,NA,0,451,NA,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",9,33167,NA,29355,NA,NA,NA,NA,0,697,NA,1037,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",10,32432,NA,28656,NA,NA,NA,NA,0,699,NA,1040,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",11,32034,NA,28241,NA,NA,NA,NA,0,698,NA,1117,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",12,31788,NA,28005,NA,NA,NA,NA,0,664,NA,1116,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",13,32163,NA,28407,NA,NA,NA,NA,0,588,NA,1116,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",14,32748,NA,28926,NA,NA,NA,NA,0,699,NA,1117,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",15,34223,NA,30236,NA,NA,NA,NA,0,3,NA,1175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",16,35244,NA,31205,NA,NA,NA,NA,0,0,NA,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",17,36150,NA,32014,NA,NA,NA,NA,0,0,NA,1175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",18,36451,NA,32349,NA,NA,NA,NA,0,0,NA,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",19,37481,NA,33289,NA,NA,NA,NA,0,0,NA,1175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",20,37955,NA,33750,NA,NA,NA,NA,0,0,NA,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",21,38315,NA,34094,NA,NA,NA,NA,0,0,NA,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",22,38447,NA,34228,NA,NA,NA,NA,0,0,NA,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",23,38540,NA,34291,NA,NA,NA,NA,0,0,NA,1177,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",24,38387,NA,34149,NA,NA,NA,NA,0,0,NA,1178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",25,38338,NA,34090,NA,NA,NA,NA,0,0,NA,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",26,37800,NA,33583,NA,NA,NA,NA,0,0,NA,1178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",27,36950,NA,32786,NA,NA,NA,NA,0,9,NA,1175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",28,36526,NA,32379,NA,NA,NA,NA,0,9,NA,1178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",29,36239,NA,32127,NA,NA,NA,NA,0,6,NA,1175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",30,36117,NA,32057,NA,NA,NA,NA,0,8,NA,1178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",31,35672,NA,31635,NA,NA,NA,NA,0,8,NA,1175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",32,35452,NA,31444,NA,NA,NA,NA,0,8,NA,1178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",33,35409,NA,31397,NA,NA,NA,NA,0,8,NA,1175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",34,36113,NA,32015,NA,NA,NA,NA,0,8,NA,1178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",35,36762,NA,32636,NA,NA,NA,NA,0,0,NA,1175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",36,36871,NA,32790,NA,NA,NA,NA,0,0,NA,1178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",37,36391,NA,32393,NA,NA,NA,NA,0,0,NA,1175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",38,36034,NA,32077,NA,NA,NA,NA,0,7,NA,1178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",39,35977,NA,32040,NA,NA,NA,NA,0,12,NA,1171,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",40,36305,NA,32210,NA,NA,NA,NA,0,0,NA,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",41,37864,NA,33707,NA,NA,NA,NA,0,0,NA,1168,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",42,38462,NA,34290,NA,NA,NA,NA,0,0,NA,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",43,37658,NA,33577,NA,NA,NA,NA,0,0,NA,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",44,36506,NA,32503,NA,NA,NA,NA,0,0,NA,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",45,35288,NA,31362,NA,NA,NA,NA,0,2,NA,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",46,34168,NA,30293,NA,NA,NA,NA,0,5,NA,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",47,32645,NA,28851,NA,NA,NA,NA,0,280,NA,1182,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-13",48,31290,NA,27524,NA,NA,NA,NA,0,291,NA,1185,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",1,30045,NA,26339,NA,NA,NA,NA,0,428,NA,1227,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",2,29571,NA,25908,NA,NA,NA,NA,0,496,NA,1121,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",3,31200,NA,27538,NA,NA,NA,NA,0,493,NA,1224,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",4,32793,NA,29189,NA,NA,NA,NA,0,436,NA,1226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",5,33117,NA,29540,NA,NA,NA,NA,0,363,NA,1226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",6,33070,NA,29549,NA,NA,NA,NA,0,361,NA,1226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",7,32568,NA,28997,NA,NA,NA,NA,0,428,NA,1226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",8,32234,NA,28590,NA,NA,NA,NA,0,427,NA,1226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",9,31721,NA,27997,NA,NA,NA,NA,0,425,NA,1226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",10,30953,NA,27249,NA,NA,NA,NA,0,430,NA,1227,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",11,30446,NA,26810,NA,NA,NA,NA,0,690,NA,1321,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",12,30124,NA,26564,NA,NA,NA,NA,0,694,NA,1423,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",13,30364,NA,26857,NA,NA,NA,NA,0,729,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",14,30706,NA,27254,NA,NA,NA,NA,0,642,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",15,31875,NA,28410,NA,NA,NA,NA,0,20,NA,1404,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",16,32820,NA,29334,NA,NA,NA,NA,0,2,NA,1476,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",17,33850,NA,30240,NA,NA,NA,NA,0,0,NA,1429,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",18,34445,NA,30802,NA,NA,NA,NA,0,0,NA,1476,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",19,35742,NA,32006,NA,NA,NA,NA,0,0,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",20,36536,NA,32727,NA,NA,NA,NA,0,0,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",21,36846,NA,32982,NA,NA,NA,NA,0,0,NA,1413,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",22,36949,NA,33080,NA,NA,NA,NA,0,0,NA,1403,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",23,36987,NA,33083,NA,NA,NA,NA,0,0,NA,1451,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",24,36950,NA,33049,NA,NA,NA,NA,0,0,NA,1453,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",25,36894,NA,33008,NA,NA,NA,NA,0,7,NA,1452,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",26,36439,NA,32610,NA,NA,NA,NA,0,9,NA,1453,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",27,36114,NA,32343,NA,NA,NA,NA,0,8,NA,1452,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",28,35586,NA,31850,NA,NA,NA,NA,0,8,NA,1452,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",29,35431,NA,31735,NA,NA,NA,NA,0,8,NA,1453,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",30,35156,NA,31512,NA,NA,NA,NA,0,6,NA,1453,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",31,35002,NA,31383,NA,NA,NA,NA,0,42,NA,1474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",32,34883,NA,31286,NA,NA,NA,NA,0,281,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",33,35144,NA,31530,NA,NA,NA,NA,0,19,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",34,35871,NA,32204,NA,NA,NA,NA,0,3,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",35,36619,NA,32903,NA,NA,NA,NA,0,0,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",36,36731,NA,33040,NA,NA,NA,NA,0,0,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",37,36350,NA,32715,NA,NA,NA,NA,0,0,NA,1474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",38,36423,NA,32780,NA,NA,NA,NA,0,0,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",39,36323,NA,32711,NA,NA,NA,NA,0,0,NA,1340,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",40,36685,NA,32903,NA,NA,NA,NA,0,0,NA,1336,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",41,37242,NA,33475,NA,NA,NA,NA,0,1,NA,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",42,36687,NA,32903,NA,NA,NA,NA,0,1,NA,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",43,35794,NA,32052,NA,NA,NA,NA,0,0,NA,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",44,34780,NA,31080,NA,NA,NA,NA,0,0,NA,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",45,34049,NA,30367,NA,NA,NA,NA,0,0,NA,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",46,33626,NA,29898,NA,NA,NA,NA,0,6,NA,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",47,32356,NA,28636,NA,NA,NA,NA,0,378,NA,1467,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-14",48,31194,NA,27444,NA,NA,NA,NA,0,352,NA,1467,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",1,29772,NA,26140,NA,NA,NA,NA,0,485,NA,1466,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",2,29116,NA,25535,NA,NA,NA,NA,0,558,NA,1362,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",3,30612,NA,27097,NA,NA,NA,NA,0,436,NA,1464,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",4,32108,NA,28642,NA,NA,NA,NA,0,310,NA,1467,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",5,32296,NA,28868,NA,NA,NA,NA,0,360,NA,1466,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",6,32105,NA,28727,NA,NA,NA,NA,0,357,NA,1466,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",7,31371,NA,27977,NA,NA,NA,NA,0,352,NA,1474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",8,31049,NA,27628,NA,NA,NA,NA,0,354,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",9,30381,NA,26893,NA,NA,NA,NA,0,428,NA,1474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",10,29745,NA,26216,NA,NA,NA,NA,0,430,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",11,29133,NA,25567,NA,NA,NA,NA,0,501,NA,1179,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",12,28564,NA,25090,NA,NA,NA,NA,0,502,NA,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",13,28126,NA,24765,NA,NA,NA,NA,0,685,NA,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",14,28102,NA,24798,NA,NA,NA,NA,0,565,NA,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",15,28774,NA,25477,NA,NA,NA,NA,0,26,NA,1240,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",16,29224,NA,25924,NA,NA,NA,NA,0,5,NA,1293,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",17,29777,NA,26473,NA,NA,NA,NA,0,5,NA,1189,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",18,30203,NA,26925,NA,NA,NA,NA,0,5,NA,1219,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",19,31142,NA,27782,NA,NA,NA,NA,0,5,NA,1291,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",20,32265,NA,28813,NA,NA,NA,NA,0,2,NA,1341,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",21,33199,NA,29649,NA,NA,NA,NA,0,0,NA,1360,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",22,33819,NA,30216,NA,NA,NA,NA,0,0,NA,1265,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",23,34364,NA,30690,NA,NA,NA,NA,0,0,NA,1466,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",24,34991,NA,31299,NA,NA,NA,NA,0,0,NA,1467,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",25,35435,NA,31677,NA,NA,NA,NA,0,0,NA,1460,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",26,35184,NA,31438,NA,NA,NA,NA,0,0,NA,1460,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",27,34355,NA,30669,NA,NA,NA,NA,0,0,NA,1452,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",28,33480,NA,29821,NA,NA,NA,NA,0,0,NA,1440,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",29,32755,NA,29145,NA,NA,NA,NA,0,1,NA,1440,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",30,32546,NA,28946,NA,NA,NA,NA,0,169,NA,1435,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",31,32209,NA,28623,NA,NA,NA,NA,0,289,NA,1319,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",32,31891,NA,28332,NA,NA,NA,NA,0,326,NA,1315,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",33,31839,NA,28264,NA,NA,NA,NA,0,285,NA,1310,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",34,32173,NA,28565,NA,NA,NA,NA,0,14,NA,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",35,32359,NA,28789,NA,NA,NA,NA,0,0,NA,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",36,32372,NA,28852,NA,NA,NA,NA,0,0,NA,1296,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",37,32191,NA,28767,NA,NA,NA,NA,0,0,NA,1291,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",38,32164,NA,28767,NA,NA,NA,NA,0,3,NA,1291,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",39,32713,NA,29311,NA,NA,NA,NA,0,0,NA,1180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",40,33102,NA,29532,NA,NA,NA,NA,0,0,NA,1186,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",41,34016,NA,30395,NA,NA,NA,NA,0,3,NA,1270,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",42,35173,NA,31385,NA,NA,NA,NA,0,0,NA,1271,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",43,34764,NA,30955,NA,NA,NA,NA,0,0,NA,1261,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",44,33836,NA,30096,NA,NA,NA,NA,0,0,NA,1180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",45,33409,NA,29665,NA,NA,NA,NA,0,0,NA,1201,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",46,32651,NA,28895,NA,NA,NA,NA,0,2,NA,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",47,31419,NA,27698,NA,NA,NA,NA,0,152,NA,1453,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-15",48,30056,NA,26324,NA,NA,NA,NA,0,159,NA,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",1,28667,NA,25064,NA,NA,NA,NA,0,161,NA,1247,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",2,28048,NA,24511,NA,NA,NA,NA,0,529,NA,1235,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",3,29697,NA,26208,NA,NA,NA,NA,0,239,NA,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",4,31301,NA,27830,NA,NA,NA,NA,0,299,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",5,31686,NA,28223,NA,NA,NA,NA,0,161,NA,1474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",6,31624,NA,28200,NA,NA,NA,NA,0,155,NA,1474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",7,31077,NA,27583,NA,NA,NA,NA,0,344,NA,1328,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",8,30946,NA,27379,NA,NA,NA,NA,0,258,NA,1325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",9,30400,NA,26665,NA,NA,NA,NA,0,488,NA,1419,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",10,29781,NA,26042,NA,NA,NA,NA,0,440,NA,1279,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",11,29329,NA,25654,NA,NA,NA,NA,0,493,NA,1474,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",12,28971,NA,25370,NA,NA,NA,NA,0,494,NA,1473,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",13,28916,NA,25353,NA,NA,NA,NA,0,495,NA,1472,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",14,29173,NA,25584,NA,NA,NA,NA,0,478,NA,1473,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",15,30138,NA,26449,NA,NA,NA,NA,0,4,NA,1310,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",16,30673,NA,26925,NA,NA,NA,NA,0,2,NA,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",17,31201,NA,27400,NA,NA,NA,NA,0,4,NA,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",18,31545,NA,27786,NA,NA,NA,NA,0,3,NA,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",19,32660,NA,28834,NA,NA,NA,NA,0,0,NA,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",20,33637,NA,29742,NA,NA,NA,NA,0,0,NA,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",21,34384,NA,30425,NA,NA,NA,NA,0,0,NA,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",22,34545,NA,30564,NA,NA,NA,NA,0,0,NA,1303,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",23,34698,NA,30671,NA,NA,NA,NA,0,0,NA,1470,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",24,34710,NA,30681,NA,NA,NA,NA,0,0,NA,1473,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",25,34851,NA,30804,NA,NA,NA,NA,0,0,NA,1472,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",26,34478,NA,30474,NA,NA,NA,NA,0,0,NA,1473,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",27,33944,NA,30007,NA,NA,NA,NA,0,0,NA,1392,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",28,33528,NA,29615,NA,NA,NA,NA,0,0,NA,1391,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",29,33407,NA,29537,NA,NA,NA,NA,0,0,NA,1393,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-04-16",30,33586,NA,29751,NA,NA,NA,NA,0,3,NA,1391,NA,NA,NA,NA,NA,NA,NA,NA,NA
